anime_id,genre,type,episodes,rating,members
546,"Drama, Romance, School, Supernatural",TV,13,6.14,7778
6076,"Comedy, Drama, Sports",OVA,1,6.13,805
8939,"Music, Sci-Fi, Space",Music,1,6.13,3005
29974,"Harem, School, Shoujo, Vampire",TV,12,6.13,37924
32745,Music,Music,1,6.13,85
24817,"Shounen, Sports",OVA,3,6.13,486
15577,"Fantasy, Kids",OVA,1,6.13,240
19581,"Fantasy, Sci-Fi, Seinen",ONA,1,6.13,1156
1084,"Drama, Romance",OVA,2,6.13,6419
12755,"Fantasy, Magic, Music",ONA,1,6.13,1039
25113,Music,Special,1,6.13,863
8130,"Adventure, Comedy, Mecha, Sci-Fi",TV,13,6.13,210
2468,"Drama, Romance",OVA,1,6.13,1402
16345,"Action, Adventure, Comedy, Martial Arts, Shounen",Special,1,6.13,280
18039,"Ecchi, Harem, Romance",OVA,1,6.13,14381
25441,"Comedy, Shoujo, Slice of Life",Special,1,6.13,1094
15505,Fantasy,Special,6,6.13,1572
1786,"Comedy, Ecchi, Romance, School",OVA,2,6.13,810
32563,"Fantasy, Space",Movie,1,6.13,286
17871,"Comedy, Romance, School",Special,1,6.13,2852
1267,"Adventure, Fantasy, Samurai, Shounen",OVA,5,6.13,1299
2163,"Action, Comedy, Ecchi",OVA,3,6.12,13346
5157,"Action, Adventure, Dementia, Historical, Military, Mystery, Shounen, Supernatural",Movie,1,6.12,1258
7156,"Action, Adventure, Sci-Fi, Space",Movie,1,6.12,549
10501,"Comedy, Supernatural",Movie,1,6.13,3612
29823,"Comedy, Parody",ONA,4,6.12,280
23483,Music,Music,1,6.12,880
8490,"Action, Adventure, Comedy, Fantasy, Kids, Parody, Sports",Movie,1,6.12,4882
10691,Music,Music,1,6.12,3680
19871,"Action, Fantasy, Supernatural",TV,51,6.12,1294
33709,"Action, Demons, Fantasy, Magic, Supernatural",Special,1,6.1,930
2775,"Action, Horror, Mecha, Psychological, Sci-Fi",OVA,5,6.12,12158
4917,Sci-Fi,Special,1,6.12,336
881,"Comedy, Ecchi, Romance, School",OVA,1,6.12,21620
1284,"Comedy, Fantasy",OVA,3,6.12,945
9978,"Action, Sci-Fi",TV,25,6.12,236
2305,"Mecha, Parody, Sci-Fi",OVA,6,6.12,1805
23099,"Comedy, Mecha, Sci-Fi",Special,1,6.12,1786
23621,"Romance, Slice of Life",ONA,1,6.12,204
1167,"Action, Historical, Seinen",TV,12,6.12,5381
5027,"Adventure, Comedy, Kids",TV,25,6.12,2569
18205,"Comedy, Slice of Life",TV,12,6.12,999
9829,"Dementia, Horror, Psychological",OVA,3,6.12,655
23825,"Action, Adventure, Fantasy, Game",Special,1,6.12,237
12665,Comedy,Special,1,6.13,12967
3080,"Action, Parody",OVA,1,6.11,6066
8921,"Action, Music, Super Power",Music,1,6.11,616
3060,"Action, Mecha, Sci-Fi",OVA,4,6.11,2520
33392,"Comedy, Parody, School, Shounen Ai",TV,12,6.11,10696
319,"Comedy, Ecchi, Fantasy, Romance",OVA,3,6.11,4348
27997,Magic,OVA,2,6.11,362
32600,"Music, Romance",Music,1,6.11,387
3726,"Action, Adventure, Drama, Historical",OVA,1,6.11,735
1036,"Historical, Romance, Shoujo, Supernatural",OVA,2,6.11,3621
1150,"Action, Adventure, Fantasy, Magic, Supernatural",OVA,3,6.11,2521
3258,"Horror, Sci-Fi, Space",Movie,1,6.11,2068
17351,"Comedy, Slice of Life",Special,1,6.11,3933
33201,Comedy,Special,1,6.11,6392
216,"Comedy, Romance",Movie,1,6.11,1804
6704,"Action, Adventure, Ecchi, Fantasy",Special,6,6.11,9470
4471,Adventure,Movie,1,6.11,977
8337,"Action, Fantasy, Historical",Special,1,6.11,3355
7668,Romance,OVA,2,6.11,3514
29758,"Action, Comedy, Martial Arts, Mystery, Super Power, Supernatural",TV,12,6.11,99460
24109,"Music, Supernatural",Music,1,6.11,305
7174,Kids,Special,4,6.11,822
19447,Fantasy,Special,6,6.1,1129
28815,"Comedy, Parody, Sci-Fi",Special,24,6.1,455
1269,"Action, Demons, Horror",OVA,1,6.1,5719
6985,"Psychological, Romance, Supernatural",Movie,1,6.1,3824
7420,"Drama, Psychological",Movie,6,6.1,235
14537,Fantasy,ONA,1,6.1,186
31827,"Adventure, Comedy, Fantasy",Special,12,6.1,2769
8855,Fantasy,OVA,4,6.1,558
31977,"Drama, Music, Romance, Slice of Life",Music,1,6.1,162
32349,"Comedy, Kids",Special,1,6.1,213
4091,Slice of Life,Movie,1,6.1,1803
31865,"Comedy, Romance, School",ONA,8,6.1,4391
4460,"Dementia, Psychological",ONA,1,6.1,4723
328,"Drama, Music, Romance, Shoujo, Slice of Life",TV,10,6.1,5674
9385,"Action, Mecha, Sci-Fi, Space",Movie,1,6.1,304
8668,Ecchi,Special,16,6.1,8932
31072,"Comedy, Music",ONA,3,6.1,516
21067,"Comedy, Shoujo, Slice of Life",TV,12,6.1,21006
3849,Comedy,Special,3,6.1,1266
28227,"Drama, Ecchi",Special,2,6.1,2296
6718,"Action, Adventure, Military, Sci-Fi",OVA,3,6.1,726
27789,"Drama, Fantasy, Music, Slice of Life",Music,1,6.1,478
12145,"Comedy, Kids",TV,52,6.09,423
10799,Music,Music,1,6.09,3125
8551,"Comedy, Sci-Fi, Shounen",Movie,1,6.09,576
3104,"Action, Sci-Fi",TV,26,6.09,670
12569,"Magic, School, Shoujo",Movie,1,6.09,228
9940,"Drama, Magic",Special,1,6.09,1131
2079,"Adventure, Comedy, Ecchi, Fantasy, Magic",OVA,4,6.09,640
25999,"Comedy, Parody, School, Seinen",TV,12,6.09,1366
3630,"Comedy, Magic, School, Sci-Fi, Shoujo, Super Power",TV,25,6.09,236
30886,Music,Movie,1,6.09,145
23423,"Comedy, Ecchi, Romance, School, Seinen",OVA,3,6.09,12054
33164,"Comedy, Fantasy, Supernatural",Special,7,6.09,6401
4097,"Historical, Music",Movie,1,6.09,251
31890,"Comedy, Magic, Parody",TV,12,6.09,7376
12135,"Adventure, Psychological, Sci-Fi",OVA,1,6.09,595
2906,"Action, Mecha, Sci-Fi, Space",OVA,1,6.09,408
1037,"Action, Fantasy, Magic, Supernatural",TV,6,6.09,6177
6641,"Comedy, Music",OVA,1,6.09,1947
6809,Horror,OVA,1,6.09,2963
4264,"Action, Sci-Fi",TV,12,6.09,3784
5920,"Adventure, Comedy, Fantasy",OVA,1,6.09,307
19397,"Comedy, Fantasy, Magic",Special,13,6.09,1203
8181,Sci-Fi,Movie,1,6.08,516
6443,"Action, Adventure, Comedy, Ecchi",OVA,3,6.08,9595
294,"Adventure, Comedy, Drama, Mecha, Military, Sci-Fi, Space",TV,13,6.08,7833
19521,Music,Music,1,6.08,1400
8252,"Action, Mecha, Sci-Fi, Shounen",Movie,1,6.08,527
9646,"Action, Cars, Seinen, Sports",OVA,2,6.08,582
31064,"Action, Sci-Fi",ONA,1,6.08,1348
22497,"Fantasy, Kids",OVA,1,6.08,176
12971,"Magic, Shoujo",Movie,1,6.08,200
1947,"Action, Fantasy, Mecha",TV,28,6.08,1049
6993,Comedy,Movie,1,6.08,547
1740,"Action, Drama, Police, Seinen",TV,11,6.08,627
321,"Action, Comedy, Ecchi, Sci-Fi",TV,12,6.08,9605
28247,"Comedy, Music",TV,24,6.08,331
6311,"Comedy, Kids, Magic, School",TV,26,6.08,357
9239,"Action, Sci-Fi",OVA,1,6.08,195
5293,"Action, Adventure, Drama, Romance, Sci-Fi",Special,1,6.08,584
12881,"Comedy, Drama, Harem, Romance, Sci-Fi",OVA,4,6.08,550
23903,"Comedy, Romance",ONA,1,6.08,309
8707,"Mecha, Sci-Fi",Movie,1,6.08,232
32338,Music,Music,1,6.06,353
5931,"Adventure, Comedy, Fantasy",OVA,1,6.07,348
15423,Music,Music,1,6.07,744
3205,Ecchi,TV,37,6.07,1068
3669,"Adventure, Kids",Movie,1,6.07,748
3461,"Adventure, Fantasy",OVA,4,6.07,940
9264,"Drama, Magic, Shoujo",Movie,1,6.07,423
11543,Music,Music,1,6.07,1222
2465,"Action, Adventure, Comedy, Military, Music, Shounen",OVA,4,6.07,825
32748,Music,Music,1,6.07,86
13195,"Fantasy, Music",Music,1,6.07,279
1769,"Action, Comedy, Parody, Sci-Fi",TV,12,6.07,2757
22735,Game,TV,51,6.07,1632
3095,"Comedy, Ecchi, Supernatural",OVA,2,6.07,1018
24179,Music,Music,1,6.07,313
5640,"Drama, Ecchi, Romance",Movie,1,6.07,402
13691,Drama,Special,1,6.07,1705
5263,Music,Music,1,6.07,507
12851,"Action, Adventure, Sci-Fi",Movie,1,6.07,243
25875,Comedy,ONA,10,6.07,3308
32382,Drama,Special,1,6.1,535
2183,"Comedy, Shounen, Sports",OVA,2,6.06,2439
29291,"Action, Demons, Music",Music,1,6.06,292
6419,"Comedy, Ecchi, Romance, Seinen",OVA,1,6.06,299
7953,"Adventure, Fantasy, Magic, Mecha, Music, Romance, Sci-Fi, Super Power, Supernatural",Music,1,6.06,1162
27417,"Harem, School, Shoujo, Vampire",OVA,1,6.06,13638
858,"Drama, Mecha, Military, Romance, Sci-Fi, Slice of Life",TV,24,6.06,2816
31109,"Comedy, Romance, School, Shoujo",TV,12,6.06,37238
29778,Music,Music,1,6.06,367
31035,"Action, Comedy",Special,2,6.06,755
1991,Mecha,TV,12,6.06,3326
8667,"Fantasy, Music",Music,1,6.06,235
7461,"Comedy, Fantasy",Movie,1,6.06,207
8443,"Comedy, Magic, Shoujo",OVA,1,6.06,337
14045,"Comedy, Slice of Life",TV,13,6.05,19015
1912,"Romance, School, Shounen Ai",TV,13,6.06,7962
10679,"Comedy, Music",Music,1,6.06,2778
28991,Psychological,Movie,1,6.06,166
8724,"Fantasy, Music",Music,1,6.06,168
31362,"Drama, Supernatural, Thriller",ONA,10,6.06,1447
31846,"Game, School",ONA,2,6.06,696
1711,"Adventure, Comedy, Ecchi, Romance, Sci-Fi",TV,13,6.06,1331
6798,Kids,TV,12,6.06,487
1226,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi, Space",TV,13,6.06,4817
7257,"Drama, Fantasy, Psychological",Movie,1,6.06,541
1148,"Historical, Horror, Supernatural",OVA,4,6.06,3393
19133,"Comedy, Slice of Life",ONA,7,6.06,4588
15743,"Adventure, Comedy, Supernatural",Special,1,6.06,265
33798,"School, Sports",Special,1,6.06,2537
7771,"Fantasy, Kids, Music",Movie,1,6.05,202
9274,"Action, Mecha, Sci-Fi, Super Power",Movie,1,6.05,389
4158,Music,Music,1,6.05,1658
5785,Fantasy,OVA,1,6.05,1693
18109,"Comedy, Parody",Movie,1,6.05,433
3157,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance",OVA,4,6.05,2402
8213,Comedy,TV,1428,6.05,194
3805,Magic,OVA,2,6.05,3442
3264,Ecchi,TV,8,6.05,462
275,"Comedy, Ecchi, Harem, Romance",TV,9,6.05,15114
361,"Drama, Romance",OVA,3,6.05,4488
32898,"Action, Mecha, Space",Special,1,6.05,269
20961,"Action, Adventure, Fantasy",Movie,1,6.05,1541
1098,"Adventure, Comedy, Fantasy, Shounen",TV,13,6.05,6689
1378,"Action, Martial Arts, Samurai",Movie,1,6.05,3110
1227,"Demons, Historical, Horror, Sci-Fi, Shounen, Space, Supernatural",OVA,4,6.05,1036
8176,Comedy,ONA,8,6.05,216
30909,"Adventure, Fantasy, Music, Romance",Music,1,6.05,134
366,"Action, Adventure, Comedy, Ecchi, Sci-Fi",OVA,7,6.04,17545
1351,"Action, Police, Sci-Fi",OVA,6,6.04,5663
1268,"Action, Drama, Super Power",OVA,1,6.04,2332
33548,Comedy,Special,6,6.04,129
2607,"Action, Adventure, Comedy, Sci-Fi",OVA,1,6.04,2129
2292,"Action, Adventure, Sci-Fi",OVA,6,6.04,1218
12157,"Action, Military",ONA,5,6.04,4046
5918,"Demons, Drama, Fantasy, Horror, Magic, Mystery, Psychological, Shoujo, Supernatural",OVA,1,6.04,2030
2065,"Action, Mecha, Military, Sci-Fi, Space",OVA,2,6.04,950
18557,"Action, Drama, Military",OVA,2,6.04,219
11043,"Action, Sci-Fi, Shounen",Special,1,6.04,456
307,"Comedy, Fantasy, Kids",TV,39,6.04,533
1908,"Romance, Shounen Ai",OVA,1,6.04,4574
9878,"Adventure, Fantasy, Kids, Magic",OVA,1,6.04,189
31631,Fantasy,TV,48,6.03,6848
3480,"Action, Sci-Fi, Shoujo",OVA,1,6.04,549
13673,"Historical, Shoujo",OVA,1,6.04,3074
32961,"Action, Mecha, Sci-Fi",TV,13,6.03,16766
15769,Fantasy,Special,6,6.04,1292
33775,"Action, Samurai",TV,12,6.01,11086
23679,"Comedy, Shoujo, Slice of Life",Special,1,6.04,1235
17965,"Action, Mecha, Sci-Fi",Movie,1,6.04,282
9528,"Adventure, Kids, Mecha, Sci-Fi, Shounen",Special,1,6.04,418
6800,"Action, Mecha, Sci-Fi, Shounen",OVA,1,6.04,792
2882,"Adventure, Fantasy, Historical, Kids, Sci-Fi",TV,26,6.03,1074
15749,Slice of Life,TV,30,6.03,478
33236,Music,Music,1,6.03,140
31018,"Comedy, Parody, School, Seinen",TV,12,6.03,1695
11795,"Music, Vampire",Music,1,6.03,583
24855,"School, Slice of Life",TV,12,6.03,24338
22835,"Comedy, School",TV,13,6.03,42129
10217,Magic,TV,12,6.03,4669
5472,"Comedy, Drama, Slice of Life",Special,1,6.03,455
2527,"Action, Comedy, Ecchi, Fantasy, Magic, Romance, Sci-Fi, Shounen",OVA,2,6.03,1420
31793,"Comedy, Magic",TV,12,6.03,13654
4688,"Comedy, Ecchi, Romance",OVA,1,6.03,690
4130,"Comedy, Parody, School",ONA,24,6.03,15734
1245,"Action, Demons, Drama, Horror, Sci-Fi, Shoujo, Supernatural",OVA,1,6.03,4377
32521,"Comedy, Game, Kids",OVA,1,6.02,163
31790,"Comedy, Mecha, Police, Sci-Fi",TV,12,6.02,37993
56,"Adventure, Fantasy, Sci-Fi, Shounen",TV,13,6.02,12286
1665,"Action, Mecha, Sci-Fi",OVA,4,6.02,1074
4522,"Action, Police",OVA,1,6.02,430
18599,"Comedy, Shoujo",Special,1,6.02,2923
3763,"Action, Demons, Sci-Fi, Shounen",Movie,1,6.02,404
17397,"Comedy, Ecchi, School, Slice of Life",ONA,12,6.02,15329
2382,"Action, Mecha, Military, Sci-Fi",TV,26,6.02,615
1623,"Action, Comedy, School, Sci-Fi",TV,13,6.02,2606
4210,"Drama, Military",Movie,1,6.02,794
16317,"Comedy, School, Seinen",TV,12,6.02,9800
3267,Fantasy,OVA,4,6.02,496
28959,"Drama, Romance, Slice of Life",Special,1,6.02,394
5415,"Drama, Historical, Military, Romance, Shoujo Ai, Slice of Life",Special,1,6.02,1812
9087,"Action, Comedy, Fantasy, Mecha, Parody",Movie,2,6.02,860
29323,Slice of Life,Special,1,6.02,202
1643,"Action, Comedy, Mecha, Sci-Fi",OVA,2,6.02,801
1625,"Adventure, Comedy, Ecchi, Military, Romance, Sci-Fi, Space",Special,1,6.02,1973
16506,Music,Movie,1,6.02,196
3685,Music,Music,1,6.01,1712
32750,Music,Music,1,6.02,105
6189,"Adventure, Sci-Fi",Movie,3,6.01,1482
17127,"Comedy, Mecha",TV,12,6.01,1399
32139,"Music, Psychological",Music,1,6.01,419
9732,Music,Music,1,6.01,1020
824,"Comedy, Ecchi, Magic, Romance, School",OVA,6,6.01,5409
22983,"Comedy, Fantasy, Kids, Supernatural, Vampire",ONA,2,6.01,318
30133,Drama,Special,1,6.01,352
9045,"Adventure, Dementia, Kids",OVA,1,6.01,630
17141,Action,TV,5,6.01,572
16636,"Comedy, School",ONA,6,6.01,9641
7915,"Comedy, Parody",OVA,2,6.01,378
1644,"Fantasy, Romance",OVA,2,6.01,1025
14347,"Action, Drama, Historical, Samurai",Movie,1,6.01,8687
8706,"Comedy, Sci-Fi",ONA,11,6.01,422
5090,"Action, Mecha, Police, Sci-Fi",Movie,1,6.01,402
10701,"Action, Adventure, Sci-Fi, Space",Special,1,6.01,218
15133,"Action, Adventure, Ecchi, Fantasy, Parody, Shounen",Special,3,6,25693
31318,"Action, Adventure, Fantasy, Mecha",TV,12,6,66659
7139,"Fantasy, Sci-Fi",OVA,1,6,408
8333,Fantasy,ONA,1,6,543
24275,"Comedy, Seinen",Special,4,6,712
31738,"Comedy, School, Shoujo",Special,3,6,477
21641,"Action, Music",ONA,1,6,883
8241,"Comedy, Ecchi, Game",TV,13,6,22396
11763,"Action, Ecchi, Sports",TV,12,6,26513
12133,"Psychological, Sci-Fi",OVA,1,6,644
3498,"Action, Demons, Historical, Martial Arts, Samurai",OVA,1,6,695
2616,Kids,Special,1,6,2016
9393,"Action, Magic",OVA,2,6,2784
10545,"Action, Fantasy, Supernatural",OVA,1,6,2792
20913,"Magic, Music",Music,1,5.99,1807
982,"Comedy, Ecchi, Parody, School",OVA,3,5.99,8706
9409,"Mecha, Sci-Fi",OVA,2,5.99,320
30289,Slice of Life,Special,5,5.99,158
17733,"Comedy, Slice of Life",TV,39,5.99,586
1928,"Action, Adventure, Seinen",OVA,1,5.99,1902
4012,"Action, Music",Music,1,5.99,4946
24975,Slice of Life,Special,10,5.99,733
5501,"Action, Dementia, Parody",Special,13,5.99,2168
1220,"Romance, Sci-Fi",ONA,1,5.99,7674
2072,"Adventure, Comedy, Music",OVA,4,5.99,958
510,"Comedy, Drama, Harem, Romance, School",TV,13,5.99,3334
28419,"Action, Comedy",Movie,1,5.99,116
18643,Music,Music,1,5.99,212
8936,Drama,ONA,1,5.99,1018
28665,Slice of Life,ONA,1,5.99,178
19727,Music,Music,1,5.99,1884
1939,"Adventure, Comedy, Fantasy, Mecha",OVA,4,5.99,1467
33508,"Fantasy, Game, Horror, Mystery, Parody, Psychological",ONA,12,5.99,563
3820,"Music, Sci-Fi",Music,1,5.99,1629
30813,"Comedy, Romance, School",Special,1,5.99,718
15795,"Action, Kids, Sci-Fi, Shounen",TV,38,5.98,861
18419,Comedy,Special,1,5.98,2297
7518,"Kids, Music, Slice of Life",Music,1,5.98,985
29943,"Dementia, Music",Movie,1,5.98,539
26079,"Comedy, Sci-Fi, Seinen",Special,2,5.98,231
19519,Music,Music,1,5.98,571
33911,"Comedy, Music",Music,2,6,363
7466,Comedy,ONA,1,5.98,556
9205,"Comedy, Seinen, Sports",ONA,4,5.98,6941
11715,Comedy,Special,6,5.98,4985
12237,"Ecchi, Music",ONA,12,5.98,3384
3235,"Action, Sci-Fi, Shounen, Space, Super Power",OVA,13,5.98,421
10519,"Music, Parody",ONA,1,5.98,13266
1440,"Adventure, Comedy, Shounen, Supernatural",OVA,2,5.98,1651
8963,"Adventure, Comedy, Kids",Special,1,5.98,458
1790,"Action, Comedy, Ecchi, Military, Romance, Sci-Fi",Special,1,5.98,1252
4660,"Comedy, Fantasy, Historical, Slice of Life",ONA,1,5.98,339
21081,Historical,Movie,1,5.98,216
1223,Shoujo,ONA,1,5.97,6686
30053,Slice of Life,Movie,1,5.97,306
30746,"Comedy, Magic, Slice of Life",TV,12,5.97,7988
22295,"Fantasy, Historical, Romance, Shoujo",OVA,1,5.97,2147
9627,Comedy,TV,5,5.97,590
33244,"Comedy, Supernatural",TV,12,5.97,11986
29770,Music,Music,1,5.97,247
2910,"Comedy, Ecchi",Special,7,5.97,1623
34367,"Comedy, Shounen, Slice of Life, Sports",Special,1,5.97,582
6355,Comedy,Special,1,5.97,802
6792,"Comedy, Mecha, Parody, Sci-Fi",OVA,3,5.97,1294
1154,"Adventure, Drama, Sci-Fi",Movie,1,5.97,697
676,"Drama, Romance",OVA,3,5.97,1181
6412,Music,OVA,6,5.97,280
16405,Comedy,TV,12,5.96,12917
23551,"Comedy, Slice of Life",TV,12,5.95,6220
6721,Action,ONA,6,5.96,1821
17693,Music,Music,1,5.96,759
19187,Music,Music,1,5.96,893
33905,Music,ONA,1,5.97,578
668,"Comedy, Harem, Romance",TV,13,5.96,10399
32256,"Fantasy, Magic, Music, Romance, School, Sci-Fi, Shoujo",Music,1,5.96,129
13233,Comedy,Special,6,5.96,517
2091,"Romance, Shoujo",OVA,1,5.96,327
9167,Ecchi,Special,6,5.96,2817
20557,Comedy,Special,13,5.95,2505
23781,Comedy,Special,7,5.95,5167
33985,"Action, Supernatural, Vampire",TV,12,5.95,36827
7122,"Sci-Fi, Space",OVA,5,5.95,566
5889,"Action, Fantasy",Movie,1,5.95,427
28537,"Action, Demons, Fantasy, Magic, Supernatural",TV,23,5.96,17515
1115,"Romance, Shoujo",OVA,1,5.95,1734
2600,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen, Space",OVA,1,5.95,375
1620,"Adventure, Comedy, Sci-Fi",OVA,4,5.95,1007
5907,"Adventure, Fantasy, Sci-Fi",OVA,3,5.95,688
5260,"Adventure, Kids",ONA,10,5.95,210
1767,"Horror, Psychological, Sci-Fi",OVA,1,5.95,2137
30499,Slice of Life,Special,12,5.95,2111
8722,"Fantasy, Music",Music,1,5.95,471
9608,Comedy,OVA,1,5.95,9485
4923,"Action, Martial Arts, Super Power",OVA,4,5.94,778
23213,"Comedy, Josei, Slice of Life",TV,13,5.94,4037
5875,"Comedy, Demons",Movie,1,5.94,1280
2346,"Action, Dementia, Drama, Horror, Martial Arts, Psychological, Seinen",OVA,1,5.94,5704
5842,Comedy,ONA,2,5.94,678
3990,Adventure,Movie,1,5.94,843
16023,"Romance, Shoujo",OVA,2,5.94,5019
12101,"Magic, Music",Music,1,5.94,1773
23229,Comedy,TV,13,5.94,1187
29834,"Drama, Sports",Special,1,5.94,251
16381,Fantasy,Movie,1,5.94,2659
1866,"Action, Adventure, Fantasy, Magic, Romance, Shounen, Supernatural",Movie,1,5.94,1693
27613,Comedy,Special,3,5.94,5505
22137,"Action, Demons",Special,1,5.94,499
5620,"Action, Mecha, Romance",Movie,1,5.94,557
33105,Comedy,Special,1,5.94,283
16648,"Action, Comedy, Kids",Special,3,5.94,1147
29707,Music,Music,1,5.94,397
27757,"Comedy, Romance, Slice of Life",TV,13,5.93,176
5167,"Drama, Romance",OVA,4,5.93,917
3152,"Action, Adventure, Psychological, Sci-Fi",OVA,1,5.93,740
2782,"Action, Adventure, Fantasy, Magic, Shounen",OVA,2,5.93,5372
32954,"Comedy, Slice of Life, Supernatural",ONA,9,5.93,6769
832,"Mecha, Sci-Fi",TV,24,5.93,1304
3390,"Adventure, Fantasy, Sci-Fi",OVA,3,5.93,2443
20463,Adventure,Special,1,5.93,267
23837,"Action, Supernatural, Thriller",ONA,1,5.93,1456
3573,"Magic, Parody",TV,40,5.93,572
17891,"Music, Slice of Life",Music,1,5.93,144
31777,"Seinen, Slice of Life",TV,12,5.93,623
32879,"Adventure, Fantasy, Josei, Romance",Special,1,5.93,2109
4823,Horror,TV,26,5.93,1070
9279,"Drama, Kids",Movie,1,5.92,306
32947,"Drama, Slice of Life, Sports",TV,11,5.92,30270
3025,"Action, Fantasy, Magic",OVA,2,5.92,641
3968,"Adventure, Fantasy",OVA,3,5.92,896
1685,"Action, Adventure, Comedy, Shounen",TV,26,5.92,13012
13255,Adventure,ONA,1,5.92,547
7561,Comedy,TV,12,5.92,2087
2080,"Action, Comedy, Magic, Parody, Sci-Fi",OVA,1,5.92,441
2261,"Horror, Psychological, Sci-Fi",OVA,3,5.92,1739
16255,Adventure,OVA,1,5.92,187
9708,"Action, Mecha, Military, Sci-Fi",OVA,2,5.92,2058
24995,Music,Music,1,5.92,103
31143,"Comedy, Seinen, Slice of Life",TV,13,5.92,18498
32735,Drama,ONA,1,5.91,937
786,"Comedy, Fantasy, School",TV,13,5.92,2513
23895,"Comedy, Historical, Seinen",Special,1,5.92,308
8664,"Action, Adventure, Comedy, Fantasy, Game",Special,1,5.92,403
3863,"Comedy, Magic, Shoujo",Special,8,5.92,601
3192,"Action, Adventure, Fantasy, Sci-Fi",Movie,1,5.92,894
30358,"School, Slice of Life",ONA,1,5.92,1150
16319,"Comedy, Romance, School, Seinen, Slice of Life",OVA,2,5.91,2619
1664,"Action, Adventure, Mystery, Sci-Fi, Shounen, Supernatural",TV,13,5.91,1502
6787,"Action, Drama, Fantasy, Shoujo, Supernatural",OVA,1,5.91,8002
11717,"Adventure, Comedy, Fantasy, Parody",Special,1,5.91,915
4452,"Comedy, Romance",OVA,1,5.91,295
13299,"Comedy, Drama, Mystery, Romance, School, Slice of Life",OVA,1,5.91,320
2574,"Adventure, Fantasy",TV,52,5.91,787
8972,"Magic, Shoujo",Movie,1,5.91,594
4318,"Action, Demons, Fantasy, Sci-Fi",OVA,2,5.91,897
1989,Comedy,Movie,1,5.91,1484
2727,"Action, Comedy, Magic, School, Shoujo",TV,18,5.91,1680
16798,"Action, Adventure, Kids, Mecha",Movie,1,5.91,334
1176,"Action, Adventure, Fantasy",OVA,2,5.91,808
1973,"Dementia, Mystery, Supernatural",OVA,1,5.91,1129
29772,"Dementia, Music",Movie,1,5.89,506
11735,"Fantasy, Sci-Fi",OVA,1,5.89,1081
983,Comedy,OVA,1,5.9,2145
3499,"Adventure, Sci-Fi, Shounen",OVA,5,5.9,636
1927,"Action, Martial Arts, School, Super Power",OVA,1,5.9,1068
32755,Music,Music,1,5.9,89
28439,Music,Special,1,5.9,1232
30080,Action,ONA,1,5.9,143
27503,"Action, Sci-Fi",ONA,11,5.9,8697
2525,"Comedy, Ecchi",OVA,4,5.9,2344
8619,"Ecchi, Music",Special,1,5.9,5676
16183,"Comedy, Parody",OVA,10,5.9,582
26085,"Comedy, Ecchi, Military, Seinen, Slice of Life",TV,12,5.91,19761
2731,"Action, Mecha, Parody",OVA,6,5.9,333
7985,"Fantasy, Historical",Movie,1,5.9,332
31972,Historical,Movie,1,5.9,112
5270,"Action, Mecha, Sci-Fi",Special,1,5.89,2760
33746,"Comedy, Sports",TV,12,5.89,6227
30382,"Action, Comedy, Drama, Fantasy, Mecha, Romance, Sci-Fi",TV,26,5.89,11756
7786,"Action, Adventure, Fantasy",Movie,1,5.89,550
20705,"Music, Parody",ONA,3,5.89,169
24637,"Comedy, Ecchi, Sci-Fi",Special,1,5.89,302
2365,"Adventure, Fantasy, Magic",OVA,1,5.89,896
4540,"Action, Mecha, Sci-Fi",Special,1,5.89,2710
2308,"Drama, Ecchi, Harem, Historical, Mecha, Supernatural",TV,13,5.89,2009
7807,"Comedy, Magic, Shoujo, Slice of Life",Movie,1,5.89,360
16377,"Comedy, Slice of Life",OVA,10,5.89,245
574,"Fantasy, Mecha, Sci-Fi",ONA,6,5.89,2228
33366,"Action, Demons",ONA,3,5.89,199
12399,"Action, Sci-Fi",OVA,1,5.89,199
32454,"Comedy, Shounen, Sports",TV,12,5.89,5941
10904,"Adventure, Fantasy",Movie,1,5.89,474
